Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2004-01-01,0.38482099771499634,0.443571001291275,0.3782140016555786,0.4028570055961609,0.34059658646583557,7927802400,0.0,0.0
2004-02-01,0.4010710120201111,0.4303570091724396,0.38749998807907104,0.42714300751686096,0.3611292839050293,4922030400,0.0,0.0
2004-03-01,0.4303570091724396,0.5024999976158142,0.42142900824546814,0.48285698890686035,0.40823274850845337,11626115200,0.0,0.0
2004-04-01,0.4801790118217468,0.5282139778137207,0.45517900586128235,0.46035701036453247,0.389210045337677,8930174400,0.0,0.0
2004-05-01,0.4642859995365143,0.513929009437561,0.45535698533058167,0.5010709762573242,0.42363184690475464,5304275200,0.0,0.0
2004-06-01,0.4962500035762787,0.6105359792709351,0.4930360019207001,0.5810710191726685,0.4912681579589844,8227234400,0.0,0.0
2004-07-01,0.5732139945030212,0.6005359888076782,0.5132139921188354,0.5774999856948853,0.48824888467788696,9696579200,0.0,0.0
2004-08-01,0.5567860007286072,0.6282140016555786,0.5303570032119751,0.6158930063247681,0.5207085609436035,8011365600,0.0,0.0
2004-09-01,0.612500011920929,0.7012500166893005,0.6105359792709351,0.6919639706611633,0.5850227475166321,7673506400,0.0,0.0
2004-10-01,0.6985710263252258,0.949999988079071,0.6723210215568542,0.9357140064239502,0.79110187292099,16094366400,0.0,0.0
2004-11-01,0.9375,1.2423210144042969,0.929286003112793,1.1973210573196411,1.012278437614441,17439604000,0.0,0.0
2004-12-01,1.210536003112793,1.213392972946167,1.100000023841858,1.149999976158142,0.9722708463668823,15948615200,0.0,0.0
2005-01-01,1.1567859649658203,1.3908929824829102,1.1178569793701172,1.3732140064239502,1.1609878540039062,25708244800,0.0,0.0
2005-02-01,1.375892996788025,1.6228569746017456,1.3674999475479126,1.6021430492401123,1.3545364141464233,21448946400,0.0,2.0
2005-03-01,1.6067860126495361,1.611070990562439,1.3867859840393066,1.4882140159606934,1.2582145929336548,14675920000,0.0,0.0
2005-04-01,1.5032140016555786,1.587499976158142,1.214285969734192,1.2878570556640625,1.088822364807129,19375518400,0.0,0.0
2005-05-01,1.293213963508606,1.4621429443359375,1.1825000047683716,1.4199999570846558,1.2005428075790405,12858294400,0.0,0.0
2005-06-01,1.4246430397033691,1.4557139873504639,1.2685710191726685,1.3146430253982544,1.1114686727523804,11327195600,0.0,0.0
2005-07-01,1.315356969833374,1.5850000381469727,1.2960710525512695,1.5232139825820923,1.287805438041687,10094246400,0.0,0.0
2005-08-01,1.5203570127487183,1.7260710000991821,1.5007139444351196,1.6746430397033691,1.415831446647644,9400806800,0.0,0.0
2005-09-01,1.6785709857940674,1.948570966720581,1.646070957183838,1.9146430492401123,1.618740439414978,12347770400,0.0,0.0
2005-10-01,1.9342859983444214,2.070713996887207,1.709643006324768,2.056786060333252,1.7389156818389893,18643447200,0.0,0.0
2005-11-01,2.044286012649536,2.5382139682769775,2.0310709476470947,2.42214298248291,2.04780650138855,13456427600,0.0,0.0
2005-12-01,2.4625000953674316,2.694999933242798,2.4574999809265137,2.567500114440918,2.1707003116607666,13064164400,0.0,0.0
2006-01-01,2.5850000381469727,3.085714101791382,2.5310709476470947,2.6967859268188477,2.2800049781799316,21878371200,0.0,0.0
2006-02-01,2.676785945892334,2.7307140827178955,2.246428966522217,2.446070909500122,2.068037271499634,18760697200,0.0,0.0
2006-03-01,2.458570957183838,2.499643087387085,2.059643030166626,2.240000009536743,1.8938140869140625,23192632400,0.0,0.0
2006-04-01,2.2739291191101074,2.573214054107666,2.180356979370117,2.5139288902282715,2.1254069805145264,20119282400,0.0,0.0
2006-05-01,2.5274999141693115,2.635714054107666,2.0960710048675537,2.134643077850342,1.8047394752502441,15608779200,0.0,0.0
2006-06-01,2.137500047683716,2.253571033477783,1.978929042816162,2.0453569889068604,1.7292529344558716,17936623600,0.0,0.0
2006-07-01,2.054286003112793,2.45107102394104,1.791429042816162,2.427143096923828,2.0520341396331787,17479742000,0.0,0.0
2006-08-01,2.4007139205932617,2.5,2.234999895095825,2.4232139587402344,2.048713207244873,17887646000,0.0,0.0
2006-09-01,2.445713996887207,2.7778570652008057,2.42214298248291,2.749285936355591,2.3243913650512695,17721558400,0.0,0.0
2006-10-01,2.682142972946167,2.950000047683716,2.5928568840026855,2.895714044570923,2.448190212249756,14387956800,0.0,0.0
2006-11-01,2.8964290618896484,3.3271429538726807,2.7782139778137207,3.273571014404297,2.767648696899414,13834884000,0.0,0.0
2006-12-01,3.2785708904266357,3.297499895095825,2.741786003112793,3.0299999713897705,2.5617218017578125,16890792800,0.0,0.0
2007-01-01,3.0817859172821045,3.492856979370117,2.924999952316284,3.061785936355591,2.588594675064087,27209781200,0.0,0.0
2007-02-01,3.0796430110931396,3.2432138919830322,2.9592859745025635,3.0217859745025635,2.554777145385742,13722354800,0.0,0.0
2007-03-01,3.001070976257324,3.458214044570923,2.9910709857940674,3.318213939666748,2.8053932189941406,15918644000,0.0,0.0
2007-04-01,3.362143039703369,3.6607139110565186,3.200000047683716,3.56428599357605,3.0134356021881104,13459740000,0.0,0.0
2007-05-01,3.556786060333252,4.363214015960693,3.5196430683135986,4.328214168548584,3.659301519393921,17365068000,0.0,0.0
2007-06-01,4.324999809265137,4.557499885559082,4.121428966522217,4.3585710525512695,3.6849663257598877,23279541600,0.0,0.0
2007-07-01,4.323214054107666,5.318571090698242,4.260714054107666,4.705714225769043,3.9784586429595947,24018573600,0.0,0.0
2007-08-01,4.772857189178467,4.987500190734863,3.98642897605896,4.945713996887207,4.181368827819824,24360798000,0.0,0.0
2007-09-01,4.997857093811035,5.535714149475098,4.642857074737549,5.4810709953308105,4.633986949920654,20931223600,0.0,0.0
2007-10-01,5.522500038146973,6.789999961853027,5.461785793304443,6.783928871154785,5.735490798950195,23277791600,0.0,0.0
2007-11-01,6.735713958740234,6.881429195404053,5.379642963409424,6.507856845855713,5.5020856857299805,26199790400,0.0,0.0
2007-12-01,6.494999885559082,7.248570919036865,6.321071147918701,7.074285984039307,5.9809722900390625,17252678800,0.0,0.0
2008-01-01,7.116786003112793,7.1521430015563965,4.505000114440918,4.834286212921143,4.087160110473633,35173888400,0.0,0.0
2008-02-01,4.865714073181152,4.878213882446289,4.122857093811035,4.465000152587891,3.7749462127685547,24865954400,0.0,0.0
2008-03-01,4.444285869598389,5.204999923706055,4.214285850524902,5.125,4.332943439483643,22927273600,0.0,0.0
2008-04-01,5.224999904632568,6.4285712242126465,5.128929138183594,6.212500095367432,5.252376556396484,22786982400,0.0,0.0
2008-05-01,6.248570919036865,6.865714073181152,6.142857074737549,6.7410712242126465,5.699255466461182,18588214400,0.0,0.0
2008-06-01,6.735713958740234,6.783928871154785,5.862500190734863,5.980000019073486,5.055809497833252,19475794800,0.0,0.0
2008-07-01,5.865356922149658,6.461071014404297,5.233213901519775,5.676785945892334,4.799455642700195,19749760800,0.0,0.0
2008-08-01,5.710713863372803,6.444643020629883,5.461071014404297,6.054643154144287,5.118914604187012,13085755200,0.0,0.0
2008-09-01,6.1571431159973145,6.1964287757873535,3.5924999713897705,4.059286117553711,3.4319350719451904,24067562400,0.0,0.0
2008-10-01,3.997143030166626,4.1571431159973145,3.0357139110565186,3.8424999713897705,3.248652458190918,41426711200,0.0,0.0
2008-11-01,3.7832140922546387,3.992500066757202,2.8264288902282715,3.309643030166626,2.798146963119507,23619461600,0.0,0.0
2008-12-01,3.260714054107666,3.700000047683716,3.0196430683135986,3.0482139587402344,2.577120304107666,20213846800,0.0,0.0
2009-01-01,3.067142963409424,3.4703569412231445,2.7928569316864014,3.2189290523529053,2.7214527130126953,18105740800,0.0,0.0
2009-02-01,3.182142972946167,3.6785709857940674,3.0896430015563965,3.189642906188965,2.6966922283172607,13867450800,0.0,0.0
2009-03-01,3.1471428871154785,3.927856922149658,2.940356969833374,3.754286050796509,3.1740708351135254,15424598000,0.0,0.0
2009-04-01,3.7174999713897705,4.5428571701049805,3.7103569507598877,4.493928909301758,3.799405097961426,11821681200,0.0,0.0
2009-05-01,4.492856979370117,4.853570938110352,4.263570785522461,4.8503570556640625,4.100748538970947,9457142800,0.0,0.0
2009-06-01,4.873929023742676,5.228570938110352,4.74571418762207,5.086785793304443,4.300635814666748,12675572000,0.0,0.0
