Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2004-01-01,4476.89990234375,4531.39990234375,4390.7001953125,4390.7001953125,4390.7001953125,39868724200,0.0,0.0
2004-02-01,4390.7001953125,4556.89990234375,4357.39990234375,4492.2001953125,4492.2001953125,40249839400,0.0,0.0
2004-03-01,4492.2001953125,4566.2001953125,4291.2998046875,4385.7001953125,4385.7001953125,42624016800,0.0,0.0
2004-04-01,4385.7001953125,4601.60009765625,4385.10009765625,4489.7001953125,4489.7001953125,32764019800,0.0,0.0
2004-05-01,4489.7001953125,4573.7001953125,4363.0,4430.7001953125,4430.7001953125,32739429300,0.0,0.0
2004-06-01,4430.7001953125,4535.10009765625,4400.7001953125,4464.10009765625,4464.10009765625,33637349800,0.0,0.0
2004-07-01,4464.10009765625,4487.89990234375,4283.2001953125,4413.10009765625,4413.10009765625,34559558300,0.0,0.0
2004-08-01,4413.10009765625,4490.10009765625,4283.0,4459.2998046875,4459.2998046875,28677387400,0.0,0.0
2004-09-01,4459.2998046875,4630.7001953125,4459.2998046875,4570.7998046875,4570.7998046875,35555566800,0.0,0.0
2004-10-01,4570.7998046875,4732.89990234375,4551.60009765625,4624.2001953125,4624.2001953125,32878422300,0.0,0.0
2004-11-01,4624.2001953125,4823.7998046875,4624.2001953125,4703.2001953125,4703.2001953125,33887966500,0.0,0.0
2004-12-01,4703.2001953125,4826.2001953125,4675.0,4814.2998046875,4814.2998046875,28451048500,0.0,0.0
2005-01-01,4814.2998046875,4879.5,4765.39990234375,4852.2998046875,4852.2998046875,31489218700,0.0,0.0
2005-02-01,4852.2998046875,5077.7998046875,4852.2998046875,4968.5,4968.5,33004713300,0.0,0.0
2005-03-01,4968.5,5042.0,4886.5,4894.39990234375,4894.39990234375,34739240300,0.0,0.0
2005-04-01,4894.39990234375,4994.10009765625,4773.7001953125,4801.7001953125,4801.7001953125,32554037300,0.0,0.0
2005-05-01,4801.7001953125,5004.2998046875,4801.7001953125,4964.0,4964.0,30835431600,0.0,0.0
2005-06-01,4964.0,5138.2001953125,4964.0,5113.2001953125,5113.2001953125,33009384900,0.0,0.0
2005-07-01,5113.2001953125,5308.60009765625,5022.10009765625,5282.2998046875,5282.2998046875,35914811800,0.0,0.0
2005-08-01,5282.2998046875,5386.39990234375,5228.10009765625,5296.89990234375,5296.89990234375,28548031300,0.0,0.0
2005-09-01,5296.89990234375,5508.39990234375,5296.89990234375,5477.7001953125,5477.7001953125,32549434600,0.0,0.0
2005-10-01,5477.7001953125,5515.0,5130.89990234375,5317.2998046875,5317.2998046875,34392061700,0.0,0.0
2005-11-01,5317.2998046875,5554.89990234375,5304.89990234375,5423.2001953125,5423.2001953125,39097398000,0.0,0.0
2005-12-01,5423.2001953125,5647.2001953125,5423.2001953125,5618.7998046875,5618.7998046875,28936712900,0.0,0.0
2006-01-01,5618.7998046875,5796.10009765625,5618.7998046875,5760.2998046875,5760.2998046875,39158472700,0.0,0.0
2006-02-01,5760.2998046875,5893.2998046875,5681.89990234375,5791.5,5791.5,37360442700,0.0,0.0
2006-03-01,5791.5,6047.0,5783.89990234375,5964.60009765625,5964.60009765625,44156359200,0.0,0.0
2006-04-01,5964.60009765625,6137.10009765625,5964.60009765625,6023.10009765625,6023.10009765625,30775738400,0.0,0.0
