Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2004-05-13,5969.0,6020.2001953125,5969.0,6010.7001953125,6010.7001953125,0,0.0,0.0
2004-05-14,6010.7001953125,6017.2001953125,5973.39990234375,5981.2001953125,5981.2001953125,0,0.0,0.0
2004-05-17,5981.2001953125,5983.0,5867.2001953125,5883.0,5883.0,0,0.0,0.0
2004-05-18,5883.0,5951.0,5879.89990234375,5943.7001953125,5943.7001953125,0,0.0,0.0
2004-05-19,5943.7001953125,6027.0,5941.60009765625,6027.0,6027.0,0,0.0,0.0
2004-05-20,6027.0,6027.0,5978.60009765625,5978.60009765625,5978.60009765625,0,0.0,0.0
2004-05-21,5978.60009765625,6007.7001953125,5976.10009765625,5994.0,5994.0,0,0.0,0.0
2004-05-24,5994.0,6017.2001953125,5988.7001953125,6001.89990234375,6001.89990234375,0,0.0,0.0
2004-05-25,6001.89990234375,6002.2001953125,5973.2001953125,5983.60009765625,5983.60009765625,0,0.0,0.0
2004-05-26,5983.60009765625,6033.7001953125,5983.60009765625,6033.7001953125,6033.7001953125,0,0.0,0.0
2004-05-27,6033.7001953125,6044.2998046875,6005.89990234375,6031.89990234375,6031.89990234375,0,0.0,0.0
2004-05-28,6031.89990234375,6053.60009765625,6031.2998046875,6053.60009765625,6053.60009765625,0,0.0,0.0
2004-06-01,6053.60009765625,6055.39990234375,6024.60009765625,6026.5,6026.5,0,0.0,0.0
2004-06-02,6026.5,6065.60009765625,6024.89990234375,6050.2001953125,6050.2001953125,0,0.0,0.0
2004-06-03,6050.2001953125,6054.0,6030.0,6044.89990234375,6044.89990234375,0,0.0,0.0
2004-06-04,6044.89990234375,6096.7998046875,6039.39990234375,6096.7998046875,6096.7998046875,0,0.0,0.0
2004-06-07,6096.7998046875,6142.10009765625,6096.7998046875,6128.39990234375,6128.39990234375,0,0.0,0.0
2004-06-08,6128.39990234375,6166.39990234375,6128.39990234375,6148.10009765625,6148.10009765625,0,0.0,0.0
2004-06-09,6148.10009765625,6176.2998046875,6148.10009765625,6162.39990234375,6162.39990234375,0,0.0,0.0
2004-06-10,6162.39990234375,6170.7998046875,6144.7001953125,6166.89990234375,6166.89990234375,0,0.0,0.0
2004-06-11,6166.89990234375,6170.7998046875,6158.89990234375,6159.10009765625,6159.10009765625,0,0.0,0.0
2004-06-14,6159.10009765625,6161.89990234375,6099.2998046875,6099.2998046875,6099.2998046875,0,0.0,0.0
2004-06-15,6099.2998046875,6103.7001953125,6082.10009765625,6100.7001953125,6100.7001953125,0,0.0,0.0
2004-06-16,6100.7001953125,6130.60009765625,6100.7001953125,6130.60009765625,6130.60009765625,0,0.0,0.0
2004-06-17,6130.60009765625,6144.39990234375,6127.0,6142.2998046875,6142.2998046875,0,0.0,0.0
2004-06-18,6142.2998046875,6142.2998046875,6121.89990234375,6134.39990234375,6134.39990234375,0,0.0,0.0
2004-06-21,6134.39990234375,6173.0,6134.39990234375,6168.39990234375,6168.39990234375,0,0.0,0.0
2004-06-22,6168.39990234375,6175.60009765625,6159.2998046875,6163.0,6163.0,0,0.0,0.0
2004-06-23,6163.0,6201.5,6144.5,6188.2001953125,6188.2001953125,0,0.0,0.0
2004-06-24,6188.2001953125,6204.7001953125,6188.2001953125,6193.89990234375,6193.89990234375,0,0.0,0.0
2004-06-25,6193.89990234375,6225.60009765625,6193.89990234375,6225.60009765625,6225.60009765625,0,0.0,0.0
2004-06-28,6225.60009765625,6252.60009765625,6222.0,6252.60009765625,6252.60009765625,0,0.0,0.0
2004-06-29,6252.60009765625,6260.2998046875,6245.2998046875,6257.7001953125,6257.7001953125,0,0.0,0.0
2004-06-30,6257.7001953125,6282.2001953125,6257.7001953125,6277.89990234375,6277.89990234375,0,0.0,0.0
2004-07-01,6277.89990234375,6294.7998046875,6240.0,6240.0,6240.0,0,0.0,0.0
2004-07-02,6240.0,6242.60009765625,6213.7998046875,6221.2998046875,6221.2998046875,0,0.0,0.0
2004-07-05,6221.2998046875,6228.10009765625,6194.2998046875,6194.2998046875,6194.2998046875,0,0.0,0.0
2004-07-06,6194.2998046875,6196.2001953125,6135.89990234375,6137.5,6137.5,0,0.0,0.0
2004-07-07,6137.5,6147.60009765625,6115.60009765625,6120.39990234375,6120.39990234375,0,0.0,0.0
2004-07-08,6120.39990234375,6121.7001953125,6070.0,6088.2001953125,6088.2001953125,0,0.0,0.0
2004-07-09,6088.2001953125,6090.60009765625,6062.7998046875,6090.60009765625,6090.60009765625,0,0.0,0.0
2004-07-12,6090.60009765625,6106.89990234375,6076.39990234375,6088.2001953125,6088.2001953125,0,0.0,0.0
2004-07-13,6088.2001953125,6109.39990234375,6088.2001953125,6109.39990234375,6109.39990234375,0,0.0,0.0
2004-07-14,6109.39990234375,6109.39990234375,6052.0,6071.7998046875,6071.7998046875,0,0.0,0.0
2004-07-15,6071.7998046875,6077.0,6041.7998046875,6043.0,6043.0,0,0.0,0.0
2004-07-16,6043.0,6078.89990234375,6043.0,6073.89990234375,6073.89990234375,0,0.0,0.0
2004-07-19,6073.89990234375,6084.2001953125,6063.5,6063.5,6063.5,0,0.0,0.0
2004-07-20,6063.5,6068.10009765625,6025.2998046875,6045.60009765625,6045.60009765625,0,0.0,0.0
2004-07-21,6045.60009765625,6085.2001953125,6045.60009765625,6074.39990234375,6074.39990234375,0,0.0,0.0
2004-07-22,6074.39990234375,6074.39990234375,5992.39990234375,5998.2001953125,5998.2001953125,0,0.0,0.0
2004-07-23,5998.2001953125,6012.10009765625,5991.10009765625,5991.10009765625,5991.10009765625,0,0.0,0.0
2004-07-26,5991.10009765625,5996.39990234375,5926.60009765625,5927.89990234375,5927.89990234375,0,0.0,0.0
2004-07-27,5927.89990234375,5948.39990234375,5927.89990234375,5948.39990234375,5948.39990234375,0,0.0,0.0
2004-07-28,5948.39990234375,5982.7998046875,5948.39990234375,5963.0,5963.0,0,0.0,0.0
2004-07-29,5963.0,6014.89990234375,5963.0,6014.89990234375,6014.89990234375,0,0.0,0.0
2004-07-30,6014.89990234375,6031.2998046875,6010.89990234375,6023.5,6023.5,0,0.0,0.0
2004-08-02,6023.5,6032.60009765625,6006.2001953125,6017.7001953125,6017.7001953125,0,0.0,0.0
2004-08-03,6017.7001953125,6026.60009765625,6015.7001953125,6026.60009765625,6026.60009765625,0,0.0,0.0
2004-08-04,6026.60009765625,6026.60009765625,5938.60009765625,5951.7998046875,5951.7998046875,0,0.0,0.0
2004-08-05,5951.7998046875,5972.39990234375,5951.7998046875,5956.7998046875,5956.7998046875,0,0.0,0.0
2004-08-06,5956.7998046875,5956.7998046875,5877.89990234375,5886.2998046875,5886.2998046875,0,0.0,0.0
2004-08-09,5886.2998046875,5890.2001953125,5824.39990234375,5834.39990234375,5834.39990234375,0,0.0,0.0
2004-08-10,5834.39990234375,5875.0,5834.39990234375,5875.0,5875.0,0,0.0,0.0
2004-08-11,5875.0,5894.89990234375,5846.7001953125,5858.5,5858.5,0,0.0,0.0
2004-08-12,5858.5,5881.2001953125,5858.5,5869.7001953125,5869.7001953125,0,0.0,0.0
2004-08-13,5869.7001953125,5886.2998046875,5852.2998046875,5857.2998046875,5857.2998046875,0,0.0,0.0
2004-08-16,5857.2998046875,5883.10009765625,5854.2001953125,5881.60009765625,5881.60009765625,0,0.0,0.0
2004-08-17,5881.60009765625,5908.89990234375,5879.7998046875,5908.10009765625,5908.10009765625,0,0.0,0.0
2004-08-18,5908.10009765625,5919.5,5900.7001953125,5916.10009765625,5916.10009765625,0,0.0,0.0
2004-08-19,5916.10009765625,5968.0,5916.10009765625,5956.2998046875,5956.2998046875,0,0.0,0.0
2004-08-20,5956.2998046875,5965.60009765625,5952.2998046875,5959.2001953125,5959.2001953125,0,0.0,0.0
2004-08-23,5959.2001953125,6016.60009765625,5959.2001953125,6016.60009765625,6016.60009765625,0,0.0,0.0
2004-08-24,6016.60009765625,6042.0,6010.0,6036.7001953125,6036.7001953125,0,0.0,0.0
2004-08-25,6036.7001953125,6042.7001953125,6023.60009765625,6036.2998046875,6036.2998046875,0,0.0,0.0
2004-08-26,6036.2998046875,6073.60009765625,6034.39990234375,6073.60009765625,6073.60009765625,0,0.0,0.0
2004-08-27,6073.60009765625,6094.2998046875,6070.7001953125,6086.10009765625,6086.10009765625,0,0.0,0.0
2004-08-31,6086.10009765625,6095.60009765625,6084.0,6087.2998046875,6087.2998046875,0,0.0,0.0
2004-09-01,6087.2998046875,6113.2001953125,6087.2998046875,6108.7001953125,6108.7001953125,0,0.0,0.0
2004-09-02,6108.7001953125,6139.60009765625,6105.0,6133.5,6133.5,0,0.0,0.0
2004-09-03,6133.5,6163.39990234375,6133.5,6155.89990234375,6155.89990234375,0,0.0,0.0
2004-09-06,6155.89990234375,6199.7001953125,6155.89990234375,6198.2001953125,6198.2001953125,0,0.0,0.0
2004-09-07,6198.2001953125,6222.60009765625,6198.2001953125,6217.5,6217.5,0,0.0,0.0
2004-09-08,6217.5,6235.0,6217.5,6233.0,6233.0,0,0.0,0.0
2004-09-09,6233.0,6236.10009765625,6204.0,6222.2998046875,6222.2998046875,0,0.0,0.0
2004-09-10,6222.2998046875,6247.2001953125,6222.2998046875,6246.7001953125,6246.7001953125,0,0.0,0.0
2004-09-13,6246.7001953125,6281.0,6246.39990234375,6272.7998046875,6272.7998046875,0,0.0,0.0
2004-09-14,6272.89990234375,6276.39990234375,6245.0,6251.39990234375,6251.39990234375,0,0.0,0.0
2004-09-15,6251.39990234375,6267.5,6241.39990234375,6250.2001953125,6250.2001953125,0,0.0,0.0
2004-09-16,6250.2001953125,6259.39990234375,6242.7001953125,6259.10009765625,6259.10009765625,0,0.0,0.0
2004-09-17,6259.10009765625,6296.10009765625,6256.89990234375,6296.10009765625,6296.10009765625,0,0.0,0.0
2004-09-20,6296.10009765625,6307.0,6269.2001953125,6277.89990234375,6277.89990234375,0,0.0,0.0
2004-09-21,6277.89990234375,6282.60009765625,6266.5,6276.5,6276.5,0,0.0,0.0
2004-09-22,6276.5,6283.10009765625,6267.39990234375,6268.7998046875,6268.7998046875,0,0.0,0.0
2004-09-23,6268.7998046875,6271.2998046875,6191.2998046875,6205.2001953125,6205.2001953125,0,0.0,0.0
2004-09-24,6205.2001953125,6222.5,6197.2998046875,6222.5,6222.5,0,0.0,0.0
2004-09-27,6222.5,6247.2001953125,6209.7998046875,6226.7998046875,6226.7998046875,0,0.0,0.0
2004-09-28,6226.7998046875,6234.89990234375,6218.7998046875,6233.7001953125,6233.7001953125,0,0.0,0.0
2004-09-29,6233.7001953125,6266.5,6233.7001953125,6262.7998046875,6262.7998046875,0,0.0,0.0
2004-09-30,6262.7998046875,6287.10009765625,6262.7998046875,6269.10009765625,6269.10009765625,0,0.0,0.0
2004-10-01,6269.10009765625,6333.0,6268.5,6333.0,6333.0,0,0.0,0.0
2004-10-04,6333.0,6405.10009765625,6333.0,6401.0,6401.0,0,0.0,0.0
2004-10-05,6401.0,6406.7001953125,6383.2998046875,6391.60009765625,6391.60009765625,0,0.0,0.0
2004-10-06,6391.60009765625,6395.2998046875,6361.5,6370.5,6370.5,0,0.0,0.0
2004-10-07,6370.5,6405.10009765625,6370.5,6384.10009765625,6384.10009765625,0,0.0,0.0
2004-10-08,6384.10009765625,6384.2998046875,6351.0,6379.5,6379.5,0,0.0,0.0
2004-10-11,6379.5,6386.7001953125,6359.2998046875,6372.0,6372.0,0,0.0,0.0
2004-10-12,6372.0,6372.0,6302.39990234375,6312.89990234375,6312.89990234375,0,0.0,0.0
2004-10-13,6312.89990234375,6332.7998046875,6271.2998046875,6271.2998046875,6271.2998046875,0,0.0,0.0
2004-10-14,6271.2998046875,6279.7001953125,6246.2998046875,6254.10009765625,6254.10009765625,0,0.0,0.0
2004-10-15,6254.10009765625,6273.7998046875,6232.5,6273.7998046875,6273.7998046875,0,0.0,0.0
2004-10-18,6273.7998046875,6278.2001953125,6247.10009765625,6252.89990234375,6252.89990234375,0,0.0,0.0
2004-10-19,6252.89990234375,6292.89990234375,6252.0,6289.7001953125,6289.7001953125,0,0.0,0.0
2004-10-20,6289.7001953125,6289.7001953125,6226.10009765625,6244.60009765625,6244.60009765625,0,0.0,0.0
2004-10-21,6244.60009765625,6267.2998046875,6244.60009765625,6264.7001953125,6264.7001953125,0,0.0,0.0
2004-10-22,6264.7001953125,6294.89990234375,6263.2998046875,6287.2001953125,6287.2001953125,0,0.0,0.0
2004-10-25,6287.2001953125,6287.2001953125,6226.2998046875,6241.60009765625,6241.60009765625,0,0.0,0.0
2004-10-26,6241.60009765625,6277.7001953125,6241.60009765625,6277.0,6277.0,0,0.0,0.0
2004-10-27,6277.0,6322.5,6277.0,6322.5,6322.5,0,0.0,0.0
2004-10-28,6322.5,6350.89990234375,6322.5,6326.5,6326.5,0,0.0,0.0
2004-10-29,6326.5,6334.10009765625,6314.7998046875,6321.7998046875,6321.7998046875,0,0.0,0.0
2004-11-01,6321.7998046875,6362.89990234375,6321.7998046875,6361.2001953125,6361.2001953125,0,0.0,0.0
2004-11-02,6361.2001953125,6402.89990234375,6358.89990234375,6402.89990234375,6402.89990234375,0,0.0,0.0
2004-11-03,6402.89990234375,6448.89990234375,6402.89990234375,6447.7998046875,6447.7998046875,0,0.0,0.0
2004-11-04,6447.7998046875,6466.7001953125,6430.60009765625,6466.7001953125,6466.7001953125,0,0.0,0.0
2004-11-05,6466.7001953125,6516.10009765625,6466.7001953125,6516.10009765625,6516.10009765625,0,0.0,0.0
2004-11-08,6516.10009765625,6518.7001953125,6469.2001953125,6474.39990234375,6474.39990234375,0,0.0,0.0
2004-11-09,6474.39990234375,6488.5,6463.10009765625,6471.39990234375,6471.39990234375,0,0.0,0.0
2004-11-10,6471.39990234375,6496.7001953125,6471.39990234375,6495.7001953125,6495.7001953125,0,0.0,0.0
2004-11-11,6495.7001953125,6535.7001953125,6493.10009765625,6535.7001953125,6535.7001953125,0,0.0,0.0
2004-11-12,6535.7001953125,6582.2998046875,6535.7001953125,6582.2998046875,6582.2998046875,0,0.0,0.0
2004-11-15,6582.2998046875,6615.2001953125,6572.2001953125,6592.5,6592.5,0,0.0,0.0
2004-11-16,6592.5,6596.10009765625,6551.60009765625,6558.0,6558.0,0,0.0,0.0
2004-11-17,6558.0,6599.2001953125,6551.60009765625,6599.2001953125,6599.2001953125,0,0.0,0.0
2004-11-18,6599.2001953125,6606.5,6575.39990234375,6604.2998046875,6604.2998046875,0,0.0,0.0
2004-11-19,6604.2998046875,6620.2998046875,6594.39990234375,6599.60009765625,6599.60009765625,0,0.0,0.0
2004-11-22,6599.60009765625,6599.60009765625,6538.89990234375,6540.89990234375,6540.89990234375,0,0.0,0.0
2004-11-23,6540.89990234375,6583.2998046875,6539.39990234375,6569.60009765625,6569.60009765625,0,0.0,0.0
2004-11-24,6569.60009765625,6585.39990234375,6568.2998046875,6583.0,6583.0,0,0.0,0.0
2004-11-25,6583.0,6597.2998046875,6578.10009765625,6596.39990234375,6596.39990234375,0,0.0,0.0
2004-11-26,6596.39990234375,6599.10009765625,6582.10009765625,6594.0,6594.0,0,0.0,0.0
2004-11-29,6594.0,6603.10009765625,6589.7001953125,6589.7001953125,6589.7001953125,0,0.0,0.0
2004-11-30,6589.7001953125,6592.7001953125,6573.5,6577.39990234375,6577.39990234375,0,0.0,0.0
2004-12-01,6577.39990234375,6594.10009765625,6574.89990234375,6594.10009765625,6594.10009765625,0,0.0,0.0
2004-12-02,6594.10009765625,6620.39990234375,6594.10009765625,6620.39990234375,6620.39990234375,0,0.0,0.0
2004-12-03,6620.39990234375,6656.0,6620.39990234375,6656.0,6656.0,0,0.0,0.0
2004-12-06,6656.0,6656.0,6627.10009765625,6635.5,6635.5,0,0.0,0.0
2004-12-07,6635.5,6661.5,6632.10009765625,6661.5,6661.5,0,0.0,0.0
2004-12-08,6661.5,6666.5,6632.7001953125,6657.60009765625,6657.60009765625,0,0.0,0.0
2004-12-09,6657.60009765625,6657.60009765625,6632.10009765625,6641.10009765625,6641.10009765625,0,0.0,0.0
2004-12-10,6641.10009765625,6675.0,6641.10009765625,6675.0,6675.0,0,0.0,0.0
2004-12-13,6675.0,6728.89990234375,6675.0,6728.89990234375,6728.89990234375,0,0.0,0.0
2004-12-14,6728.89990234375,6738.0,6711.7998046875,6715.7001953125,6715.7001953125,0,0.0,0.0
2004-12-15,6715.7001953125,6757.89990234375,6707.60009765625,6757.89990234375,6757.89990234375,0,0.0,0.0
2004-12-16,6757.89990234375,6793.60009765625,6744.89990234375,6793.60009765625,6793.60009765625,0,0.0,0.0
2004-12-17,6793.60009765625,6796.60009765625,6763.89990234375,6767.39990234375,6767.39990234375,0,0.0,0.0
2004-12-20,6767.39990234375,6790.89990234375,6767.39990234375,6789.89990234375,6789.89990234375,0,0.0,0.0
2004-12-21,6789.89990234375,6819.39990234375,6788.39990234375,6810.89990234375,6810.89990234375,0,0.0,0.0
2004-12-22,6810.89990234375,6847.2998046875,6803.2001953125,6843.5,6843.5,0,0.0,0.0
2004-12-23,6843.5,6873.0,6843.5,6873.0,6873.0,0,0.0,0.0
2004-12-24,6873.0,6874.2998046875,6860.10009765625,6865.89990234375,6865.89990234375,0,0.0,0.0
2004-12-29,6865.89990234375,6899.5,6865.2998046875,6896.2998046875,6896.2998046875,0,0.0,0.0
2004-12-30,6896.2998046875,6923.10009765625,6896.2998046875,6923.10009765625,6923.10009765625,0,0.0,0.0
2004-12-31,6923.10009765625,6937.5,6907.10009765625,6936.7998046875,6936.7998046875,0,0.0,0.0
2005-01-04,6936.7998046875,6983.39990234375,6936.7998046875,6983.39990234375,6983.39990234375,0,0.0,0.0
2005-01-05,6983.39990234375,6983.39990234375,6911.5,6915.5,6915.5,0,0.0,0.0
2005-01-06,6915.5,6940.5,6913.60009765625,6920.89990234375,6920.89990234375,0,0.0,0.0
2005-01-07,6920.89990234375,6964.0,6920.89990234375,6964.0,6964.0,0,0.0,0.0
